"Country","Year",">Scope<","consumer price ($)",">Value Footnotes<"
"Haiti","2000","Not applicable","100","14,79"
"Haiti","1999","Not applicable","87.844354892","14,79"
"Haiti","1998","Not applicable","80.835039968","14,79"
"Haiti","1997","Not applicable","73.065997225","14,79"
"Haiti","1996","Not applicable","62.760124199","13,14,79"
"Haiti","1995","Not applicable","227.62951334","14,79"
"Haiti","1994","Not applicable","243.1711146","14,79"
"Haiti","1993","Not applicable","165.67242282","14,79"
"Haiti","1992","Not applicable","131.18785976","14,79"
"Haiti","1991","Not applicable","115.17530089","14,79"
"Haiti","1990","Not applicable","100","14,79"
"Haiti","1989","Not applicable","82.73155416","14,79"
"Haiti","1988","Not applicable","76.975405547","14,79"
"Haiti","1987","Not applicable","73.940345369","14,79"
"Haiti","1986","Not applicable","83.516483516","14,79"
"Haiti","1985","Not applicable","80.847723705","14,79"
"Haiti","1984","Not applicable","72.998430141","14,79"
"Haiti","1983","Not applicable","68.655154369","14,79"
"Haiti","1982","Not applicable","62.271062271","14,79"
"Haiti","1982","Port-au-Prince","100","7"
"Haiti","1981","Port-au-Prince","98.672566372","7"
"Haiti","1981","Not applicable","58.08477237","14,79"
"Haiti","1980","Not applicable","52.328623757","14,79"
"Haiti","1980","Port-au-Prince","91.453190498","7"
"Haiti","1979","Port-au-Prince","73.56776898","7"
"Haiti","1978","Port-au-Prince","65.090824406","7"
"Haiti","1977","Port-au-Prince","66.837447601","7"
"Haiti","1976","Port-au-Prince","62.505822077","7"
"Haiti","1975","Port-au-Prince","58.849557522","7"
"Haiti","1974","Port-au-Prince","50.489054495","7"
"Haiti","1973","Port-au-Prince","43.688868188","7"
"Haiti","1972","Port-au-Prince","35.584536563","7"
"Haiti","1971","Port-au-Prince","34.489986027","7"
"Haiti","1970","Port-au-Prince","31.252911039","7"
"Haiti","1969","Port-au-Prince","31.043316255","7"
"Honduras","2008","Not applicable","188.09433962",""
"Honduras","2007","Not applicable","168.86792453",""
"Honduras","2006","Not applicable","157.9245283",""
"Honduras","2005","Not applicable","149.52830189",""
"Honduras","2004","Not applicable","137.45283019",""
"Honduras","2003","Not applicable","127.0754717",""
"Honduras","2002","Not applicable","118.01886792",""
"Honduras","2001","Not applicable","109.62264151",""
"Honduras","2000","Not applicable","100","4"
"Honduras","1999","Not applicable","94.339622642",""
"Honduras","1998","Not applicable","84.498842674",""
"Honduras","1997","Not applicable","74.321385986",""
"Honduras","1996","Not applicable","61.850319141",""
"Honduras","1995","Not applicable","49.940380164",""
"Honduras","1994","Not applicable","38.577540857",""
"Honduras","1993","Not applicable","31.68969629",""
"Honduras","1992","Not applicable","28.617521218",""
"Honduras","1991","Not applicable","26.309882865",""
"Honduras","1990","Not applicable","19.639475345",""
"Honduras","1989","Not applicable","15.922003226",""
"Honduras","1988","Not applicable","14.498141264",""
"Honduras","1987","Not applicable","13.761660938",""
"Honduras","1986","Not applicable","13.368871432",""
"Honduras","1985","Not applicable","12.919969138",""
"Honduras","1984","Not applicable","12.681489794",""
"Honduras","1983","Not applicable","12.099319632",""
"Honduras","1982","Not applicable","11.110331767",""
"Honduras","1981","Not applicable","10.156414393",""
"Honduras","1980","Not applicable","9.2866661991",""
"Honduras","1979","Not applicable","7.8628042365",""
"Honduras","1978","Not applicable","7.0140983377","4"
"Honduras","1977","Not applicable","6.6347442867",""
"Honduras","1976","Not applicable","6.1131324667",""
"Honduras","1975","Not applicable","5.8246653238",""
"Honduras","1974","Not applicable","5.3820855977",""
"Honduras","1973","Not applicable","4.7695868696",""
"Honduras","1972","Not applicable","4.5601518207",""
"Honduras","1971","Not applicable","4.4099908422",""
"Honduras","1970","Not applicable","4.3112007247",""
"Honduras","1969","Not applicable","4.1610397462",""
"Hong Kong, China","2008","Not applicable","101.58357924",""
"Hong Kong, China","2007","Not applicable","97.385910678",""
"Hong Kong, China","2006","Not applicable","95.520280206",""
"Hong Kong, China","2005","Not applicable","93.561368209","4"
"Hong Kong, China","2004","Not applicable","92.555331992",""
"Hong Kong, China","2003","Not applicable","92.957746479",""
"Hong Kong, China","2002","Not applicable","95.3722334",""
"Hong Kong, China","2001","Not applicable","98.390342052",""
"Hong Kong, China","2000","Not applicable","100","80"
"Hong Kong, China","1999","Not applicable","103.75802016",""
"Hong Kong, China","1998","Not applicable","108.0659945",""
"Hong Kong, China","1997","Not applicable","105.13290559",""
"Hong Kong, China","1996","Not applicable","99.266727773",""
"Hong Kong, China","1995","Not applicable","93.400549954",""
"Hong Kong, China","1994","Not applicable","85.609532539",""
"Hong Kong, China","1993","Not applicable","78.735105408",""
"Hong Kong, China","1992","Not applicable","72.318973419",""
"Hong Kong, China","1991","Not applicable","65.994500458",""
"Hong Kong, China","1990","Not applicable","59.395050412",""
"Hong Kong, China","1990","Low expenditure group","100","1"
"Hong Kong, China","1989","Low expenditure group","91.131498471","1"
"Hong Kong, China","1989","Not applicable","53.895508708",""
"Hong Kong, China","1988","Not applicable","48.854262145",""
"Hong Kong, China","1988","Low expenditure group","82.874617737","1"
"Hong Kong, China","1987","Low expenditure group","77.064220183","1"
"Hong Kong, China","1987","Not applicable","45.279560037",""
"Hong Kong, China","1986","Not applicable","42.896425298",""
"Hong Kong, China","1986","Low expenditure group","73.088685015","1"
"Hong Kong, China","1985","Low expenditure group","70.948012232","1"
"Hong Kong, China","1985","Not applicable","41.338221815",""
"Hong Kong, China","1984","Not applicable","39.963336389",""
"Hong Kong, China","1984","Low expenditure group","68.80733945","1,4"
"Hong Kong, China","1983","Low expenditure group","63.544455129","1"
"Hong Kong, China","1983","Not applicable","36.846929423",""
"Hong Kong, China","1982","Not applicable","33.455545371",""
"Hong Kong, China","1982","Low expenditure group","57.891727526","1"
"Hong Kong, China","1981","Low expenditure group","52.336460743","1"
"Hong Kong, China","1981","Not applicable","30.155820348",""
"Hong Kong, China","1980","Low expenditure group","45.904046573","1,4"
"Hong Kong, China","1979","Low expenditure group","39.771657002","1"
"Hong Kong, China","1978","Low expenditure group","35.594522077","1"
"Hong Kong, China","1977","Low expenditure group","33.594829825","1"
"Hong Kong, China","1976","Low expenditure group","31.772887996","1"
"Hong Kong, China","1975","Low expenditure group","30.706385462","1"
"Hong Kong, China","1974","Low expenditure group","29.906508561","1"
"Hong Kong, China","1973","Low expenditure group","26.129312086","1"
"Hong Kong, China","1972","Low expenditure group","22.129927583","1"
"Hong Kong, China","1971","Low expenditure group","20.841237021","1"
"Hong Kong, China","1970","Low expenditure group","20.174672937","1"
"Hungary","2008","Not applicable","158.38797377",""
"Hungary","2007","Not applicable","149.33631857",""
"Hungary","2006","Not applicable","138.30161522",""
"Hungary","2005","Not applicable","133.10411003",""
"Hungary","2004","Not applicable","128.53030545",""
"Hungary","2003","Not applicable","120.34223573",""
"Hungary","2002","Not applicable","114.98480729",""
"Hungary","2001","Not applicable","109.19558612",""
"Hungary","2000","Not applicable","100",""
"Hungary","1999","Not applicable","91.076283384",""
"Hungary","1998","Not applicable","82.792259715",""
"Hungary","1997","Not applicable","72.429233968",""
"Hungary","1996","Not applicable","61.218615065",""
"Hungary","1995","Not applicable","49.528226451",""
"Hungary","1994","Not applicable","38.637454022",""
"Hungary","1993","Not applicable","32.529985607",""
"Hungary","1992","Not applicable","26.555253478",""
"Hungary","1991","Not applicable","21.589636974",""
"Hungary","1990","Not applicable","15.992323685","4"
"Hungary","1989","Not applicable","12.408334869",""
"Hungary","1988","Not applicable","10.607683483",""
"Hungary","1987","Not applicable","9.182167803",""
"Hungary","1986","Not applicable","8.4549816665",""
"Hungary","1985","Not applicable","8.0279040943",""
"Hungary","1984","Not applicable","7.5027141068",""
"Hungary","1983","Not applicable","6.9255822525",""
"Hungary","1982","Not applicable","6.4523341319",""
"Hungary","1981","Not applicable","6.0367991967",""
"Hungary","1980","Not applicable","5.7713185437",""
"Hungary","1979","Not applicable","5.286527786",""
"Hungary","1978","Not applicable","4.8594502138",""
"Hungary","1977","Not applicable","4.6401401091",""
"Hungary","1976","Not applicable","4.4670005528",""
